JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
2849,30,6,12-10-2023,CLICK,CLICKED,20.87
2850,89,8,18-08-2024,CLICK,CLICKED,27.8
2851,15,7,05-10-2023,CLICK,CLICKED,24.53
2852,152,15,11-03-2023,DROP-OFF,ABANDONED,
2853,9,3,10-04-2024,CLICK,CLICKED,36.95
2854,192,2,25-03-2024,CART,ADDED TO CART,139.96
2855,133,18,18-04-2024,CART,ADDED TO CART,129.8
2856,244,16,25-11-2023,CART,ADDED TO CART,42.7
2857,94,9,21-02-2023,IMPRESSIONS,VIEWED,11.16
2858,241,5,14-12-2023,CLICK,CLICKED,26.67
2859,21,19,05-12-2024,IMPRESSIONS,VIEWED,33.5
2860,260,5,11-09-2023,CLICK,CLICKED,58.01
2861,40,6,13-04-2023,IMPRESSIONS,VIEWED,9.77
2862,235,17,12-02-2023,IMPRESSIONS,VIEWED,37.29
2863,26,3,10-04-2024,CHECKOUT,ABANDONED,
2864,150,2,06-10-2024,DROP-OFF,ABANDONED,
2865,78,12,17-04-2023,CLICK,CLICKED,28.37
2866,163,4,20-05-2024,IMPRESSIONS,VIEWED,41.21
2867,199,9,13-09-2023,IMPRESSIONS,VIEWED,11.54
2868,185,10,03-06-2023,IMPRESSIONS,VIEWED,20.08
2869,165,9,28-08-2024,CHECKOUT,ABANDONED,
2870,99,7,02-01-2023,CLICK,CLICKED,88.21
2871,151,10,29-03-2024,CHECKOUT,ABANDONED,
2872,157,17,15-06-2024,CLICK,CLICKED,35.32
2873,11,6,11-01-2023,DROP-OFF,ABANDONED,
2874,194,17,01-12-2024,IMPRESSIONS,VIEWED,36.52
2875,230,16,21-09-2023,CLICK,CLICKED,47.04
2876,108,6,04-09-2024,CART,ADDED TO CART,57.98
2877,95,15,24-05-2024,CLICK,CLICKED,83.4
2878,291,5,18-01-2023,IMPRESSIONS,VIEWED,26.71
2879,73,20,18-05-2023,IMPRESSIONS,VIEWED,11.04
2880,147,4,15-03-2023,IMPRESSIONS,VIEWED,6.68
2881,163,11,11-11-2024,CLICK,CLICKED,47.69
2882,238,5,23-10-2024,IMPRESSIONS,VIEWED,6.71
2883,194,3,10-12-2023,CLICK,CLICKED,22.28
2884,105,4,17-08-2023,CLICK,CLICKED,35.45
2885,274,8,22-12-2024,CHECKOUT,ABANDONED,
2886,43,6,05-06-2023,IMPRESSIONS,VIEWED,19.88
2887,152,17,09-11-2024,CHECKOUT,ABANDONED,
2888,191,18,07-06-2023,DROP-OFF,ABANDONED,
2889,214,18,26-05-2024,CHECKOUT,PURCHASED,272.88
2890,54,19,23-04-2023,CLICK,CLICKED,44.21
2891,157,5,20-11-2024,IMPRESSIONS,VIEWED,27.8
2892,258,16,28-03-2024,CLICK,CLICKED,77.39
2893,267,11,02-02-2024,CLICK,CLICKED,71.17
2894,61,20,21-03-2024,CART,ADDED TO CART,65.54
2895,93,4,17-09-2024,IMPRESSIONS,VIEWED,12.16
2896,99,6,18-01-2023,IMPRESSIONS,VIEWED,16.37
2897,130,18,11-08-2023,CART,ADDED TO CART,63.77
2898,249,17,04-08-2024,CART,ADDED TO CART,40.81
2899,229,5,21-02-2024,CLICK,CLICKED,63.88
2900,264,7,24-04-2023,CART,ADDED TO CART,36.84
2901,222,14,24-02-2024,IMPRESSIONS,VIEWED,7.5
2902,179,7,15-06-2023,CLICK,CLICKED,29.14
2903,50,1,26-11-2023,CLICK,CLICKED,35.26
2904,272,8,17-07-2024,CLICK,CLICKED,84.37
2905,88,19,18-09-2024,IMPRESSIONS,VIEWED,26.36
2906,222,6,13-04-2024,CART,ADDED TO CART,132.94
2907,91,18,31-07-2023,DROP-OFF,ABANDONED,
2908,198,7,08-08-2023,CART,ADDED TO CART,138.02
2909,43,17,11-12-2023,CLICK,CLICKED,44.82
2910,54,8,20-03-2024,CLICK,CLICKED,87.99
2911,98,5,10-11-2024,CLICK,CLICKED,82.51
2912,79,4,20-11-2024,CLICK,CLICKED,82.33
2913,237,20,06-03-2023,CLICK,CLICKED,45.45
2914,247,16,30-01-2024,IMPRESSIONS,VIEWED,35.22
2915,190,19,21-06-2023,IMPRESSIONS,VIEWED,14.89
2916,39,20,11-05-2023,CLICK,CLICKED,23.76
2917,258,4,27-12-2023,CHECKOUT,PURCHASED,192.79
2918,274,8,08-07-2024,CLICK,CLICKED,28.36
2919,9,5,19-12-2024,IMPRESSIONS,VIEWED,26.35
2920,88,20,29-12-2023,CLICK,CLICKED,39.28
2921,105,10,23-09-2024,CLICK,CLICKED,39.46
2922,140,14,05-10-2024,CLICK,CLICKED,81.49
2923,297,20,24-01-2023,IMPRESSIONS,VIEWED,35.59
2924,211,14,27-08-2024,CHECKOUT,PURCHASED,61.05
2925,225,19,25-09-2024,IMPRESSIONS,VIEWED,27.13
2926,235,10,03-12-2024,CLICK,CLICKED,66.42
2927,293,10,20-02-2024,IMPRESSIONS,VIEWED,9.5
2928,237,8,23-10-2023,CART,ADDED TO CART,54.75
2929,298,18,30-06-2024,IMPRESSIONS,VIEWED,36.06
2930,274,1,29-09-2023,IMPRESSIONS,VIEWED,31.52
2931,264,13,11-01-2023,IMPRESSIONS,VIEWED,38.43
2932,17,6,13-02-2024,IMPRESSIONS,VIEWED,20.87
2933,149,18,08-09-2024,CHECKOUT,ABANDONED,
2934,279,6,05-10-2023,CLICK,CLICKED,54.01
2935,114,1,23-07-2024,DROP-OFF,ABANDONED,
2936,285,7,12-11-2024,CART,ADDED TO CART,87.9
2937,277,18,31-08-2023,CLICK,CLICKED,77.51
2938,55,18,22-12-2023,IMPRESSIONS,VIEWED,10.98
2939,229,12,14-01-2023,IMPRESSIONS,VIEWED,32.19
2940,200,13,15-04-2023,CLICK,CLICKED,16.3
2941,184,13,27-10-2023,IMPRESSIONS,VIEWED,38.02
2942,278,10,18-03-2024,IMPRESSIONS,VIEWED,41.56
2943,10,4,27-06-2024,CLICK,CLICKED,17.34
2944,105,14,17-01-2024,CHECKOUT,ABANDONED,
2945,25,8,05-10-2023,CHECKOUT,ABANDONED,
2946,130,5,07-09-2024,CLICK,CLICKED,51.3
2947,176,14,26-07-2024,CHECKOUT,ABANDONED,
2948,192,6,05-11-2023,CHECKOUT,ABANDONED,
2949,73,5,30-04-2023,IMPRESSIONS,VIEWED,39.89
2950,71,11,11-03-2024,CART,ADDED TO CART,142.67
2951,93,4,15-09-2024,IMPRESSIONS,VIEWED,42.27
2952,151,15,31-01-2023,IMPRESSIONS,VIEWED,41.03
2953,156,18,23-10-2023,CLICK,CLICKED,59.8
2954,224,11,24-06-2023,IMPRESSIONS,VIEWED,17.5
2955,251,3,21-05-2023,IMPRESSIONS,VIEWED,9.07
2956,29,1,13-09-2023,IMPRESSIONS,VIEWED,42.22
2957,35,16,31-08-2023,DROP-OFF,ABANDONED,
2958,74,15,21-05-2024,IMPRESSIONS,VIEWED,29.7
2959,285,11,30-12-2024,CLICK,CLICKED,28.57
2960,157,6,28-11-2024,CART,ADDED TO CART,115.54
2961,161,4,20-02-2024,IMPRESSIONS,VIEWED,19.73
2962,44,15,10-03-2023,IMPRESSIONS,VIEWED,19.53
2963,48,9,03-04-2024,CLICK,CLICKED,32.27
2964,188,7,01-01-2024,CART,ADDED TO CART,82.6
2965,271,10,25-04-2023,CART,ADDED TO CART,44.29
2966,298,10,20-12-2024,CART,ADDED TO CART,53.93
2967,149,20,28-07-2023,IMPRESSIONS,VIEWED,25.42
2968,16,8,19-07-2023,IMPRESSIONS,VIEWED,8.33
2969,36,7,03-09-2023,CART,ADDED TO CART,81.25
2970,20,17,30-04-2024,CLICK,CLICKED,41.45
2971,90,16,10-07-2024,CLICK,CLICKED,77.04
2972,223,6,20-11-2023,CLICK,CLICKED,24.17
2973,157,14,01-12-2023,CART,ADDED TO CART,141.19
2974,116,16,08-06-2024,IMPRESSIONS,VIEWED,21.99
2975,245,7,27-10-2023,IMPRESSIONS,VIEWED,8.5
2976,246,15,23-01-2024,DROP-OFF,ABANDONED,
2977,204,19,08-03-2023,CHECKOUT,PURCHASED,98.52
2978,203,5,24-08-2024,CLICK,CLICKED,62.18
2979,221,9,16-12-2023,IMPRESSIONS,VIEWED,9.49
2980,273,20,21-07-2024,IMPRESSIONS,VIEWED,26.25
2981,120,11,17-06-2023,IMPRESSIONS,VIEWED,31.54
2982,149,10,24-06-2023,CLICK,CLICKED,70.21
2983,264,17,01-11-2023,CLICK,CLICKED,47.85
2984,288,12,17-05-2024,IMPRESSIONS,VIEWED,42.82
2985,57,19,22-02-2023,IMPRESSIONS,VIEWED,34.81
2986,237,18,15-09-2024,CLICK,CLICKED,37.44
2987,277,7,16-10-2024,CLICK,CLICKED,49.66
2988,169,19,25-06-2024,IMPRESSIONS,VIEWED,37.44
2989,137,7,11-03-2024,CLICK,CLICKED,88.65
2990,54,3,06-07-2023,CART,ADDED TO CART,55.19
2991,258,11,20-03-2024,CART,ADDED TO CART,123.04
2992,296,8,16-09-2024,CHECKOUT,PURCHASED,257.74
2993,41,9,11-12-2023,CLICK,CLICKED,77.5
2994,228,15,13-08-2024,IMPRESSIONS,VIEWED,27.41
2995,218,14,22-08-2024,IMPRESSIONS,VIEWED,30.12
2996,161,17,05-07-2024,CART,ADDED TO CART,145.34
2997,7,11,19-07-2023,IMPRESSIONS,VIEWED,34.85
2998,63,4,12-08-2024,IMPRESSIONS,VIEWED,14.94
2999,273,5,10-08-2024,CHECKOUT,PURCHASED,79.27
3000,162,12,05-05-2023,IMPRESSIONS,VIEWED,27.96
3001,272,11,01-07-2024,CART,ADDED TO CART,35.13
3002,168,2,19-05-2023,IMPRESSIONS,VIEWED,21.02
3003,176,17,23-05-2024,IMPRESSIONS,VIEWED,41.6
3004,41,7,07-12-2024,IMPRESSIONS,VIEWED,13.36
3005,124,20,03-03-2023,CLICK,CLICKED,88.16
3006,221,3,11-01-2024,CLICK,CLICKED,64.92
3007,45,11,31-01-2024,CART,ADDED TO CART,100.17
3008,291,6,01-01-2024,IMPRESSIONS,VIEWED,20.19
3009,127,13,26-11-2024,CLICK,CLICKED,50.37
3010,94,15,29-01-2023,DROP-OFF,ABANDONED,
3011,216,13,24-02-2024,IMPRESSIONS,VIEWED,12.08
3012,43,13,19-09-2023,IMPRESSIONS,VIEWED,6.4
3013,54,20,14-12-2024,CLICK,CLICKED,40.11
3014,154,14,29-09-2023,IMPRESSIONS,VIEWED,6.5
3015,287,18,02-01-2023,IMPRESSIONS,VIEWED,15.56
3016,250,14,02-08-2023,IMPRESSIONS,VIEWED,30.35
3017,139,15,29-04-2023,CLICK,CLICKED,74.57
3018,12,19,26-02-2024,CLICK,CLICKED,52.15
3019,134,20,03-10-2024,CHECKOUT,PURCHASED,190.27
3020,89,17,03-07-2024,CART,ADDED TO CART,142.62
3021,261,15,04-10-2023,CHECKOUT,ABANDONED,
3022,58,8,03-12-2023,CLICK,CLICKED,78.44
3023,64,15,30-09-2023,CHECKOUT,ABANDONED,
3024,218,18,27-07-2024,CHECKOUT,PURCHASED,238.18
3025,139,2,27-07-2023,IMPRESSIONS,VIEWED,25.29
3026,106,18,26-04-2024,IMPRESSIONS,VIEWED,34.29
3027,110,13,18-10-2023,CART,ADDED TO CART,31.67
3028,129,4,27-08-2023,CLICK,CLICKED,85.66
3029,179,7,08-06-2024,CART,ADDED TO CART,146.32
3030,96,18,11-05-2023,IMPRESSIONS,VIEWED,36.5
3031,21,9,11-03-2023,CLICK,CLICKED,82.08
3032,18,12,06-04-2024,CLICK,CLICKED,71.85
3033,34,1,27-02-2023,CLICK,CLICKED,22.48
3034,111,6,05-10-2023,IMPRESSIONS,VIEWED,7.38
3035,248,20,13-11-2023,IMPRESSIONS,VIEWED,35.03
3036,279,15,29-01-2023,CLICK,CLICKED,70.83
3037,131,19,21-02-2024,IMPRESSIONS,VIEWED,8.13
3038,254,10,28-05-2023,IMPRESSIONS,VIEWED,38.3
3039,110,6,05-03-2024,IMPRESSIONS,VIEWED,12.7
3040,196,17,17-03-2024,IMPRESSIONS,VIEWED,7.01
3041,7,5,13-07-2024,IMPRESSIONS,VIEWED,42.37
3042,78,2,02-02-2023,CLICK,CLICKED,81.99
3043,213,5,13-03-2023,CLICK,CLICKED,86.88
3044,299,1,11-01-2023,IMPRESSIONS,VIEWED,6.2
3045,50,16,07-09-2023,IMPRESSIONS,VIEWED,36.94
3046,111,20,17-04-2024,IMPRESSIONS,VIEWED,11.87
3047,48,4,29-07-2023,CLICK,CLICKED,70.74
3048,242,3,01-11-2024,IMPRESSIONS,VIEWED,9.8
3049,130,11,27-12-2024,CART,ADDED TO CART,125.08
3050,254,4,06-08-2024,IMPRESSIONS,VIEWED,38.37
3051,233,9,10-11-2023,IMPRESSIONS,VIEWED,38.0
3052,155,10,15-05-2023,IMPRESSIONS,VIEWED,30.92
3053,8,5,17-12-2023,IMPRESSIONS,VIEWED,10.68
3054,9,19,06-10-2023,IMPRESSIONS,VIEWED,40.33
3055,193,20,24-01-2023,IMPRESSIONS,VIEWED,30.66
3056,181,11,07-04-2023,IMPRESSIONS,VIEWED,21.36
3057,239,20,04-11-2023,CART,ADDED TO CART,146.46
3058,69,9,20-12-2023,CART,ADDED TO CART,100.12
3059,180,4,27-01-2024,IMPRESSIONS,VIEWED,28.0
3060,57,11,03-07-2024,CLICK,CLICKED,75.41
3061,277,13,20-12-2024,IMPRESSIONS,VIEWED,24.16
3062,220,17,21-11-2024,IMPRESSIONS,VIEWED,20.17
3063,31,1,27-05-2024,CLICK,CLICKED,34.41
3064,262,8,24-03-2024,CART,ADDED TO CART,147.21
3065,57,19,03-02-2023,CLICK,CLICKED,47.79
3066,23,2,18-02-2024,CLICK,CLICKED,60.59
3067,66,7,30-11-2023,CHECKOUT,PURCHASED,182.78
3068,262,14,04-10-2023,IMPRESSIONS,VIEWED,9.69
3069,294,17,25-02-2024,IMPRESSIONS,VIEWED,10.92
3070,5,6,09-03-2023,CHECKOUT,PURCHASED,234.59
3071,252,5,15-01-2023,IMPRESSIONS,VIEWED,40.15
3072,112,1,04-03-2023,IMPRESSIONS,VIEWED,36.73
3073,207,15,03-09-2023,CLICK,CLICKED,53.71
3074,293,19,03-04-2023,IMPRESSIONS,VIEWED,36.93
3075,12,19,05-04-2023,IMPRESSIONS,VIEWED,10.55
3076,254,7,12-04-2024,CART,ADDED TO CART,118.8
3077,23,13,10-01-2023,CLICK,CLICKED,55.75
3078,43,18,11-03-2024,CLICK,CLICKED,33.37
3079,26,1,03-09-2024,CART,ADDED TO CART,112.12
3080,128,14,02-05-2023,DROP-OFF,ABANDONED,
3081,126,15,26-03-2023,DROP-OFF,ABANDONED,
3082,44,11,05-04-2023,CLICK,CLICKED,39.73
3083,73,19,13-11-2023,IMPRESSIONS,VIEWED,30.44
3084,7,3,07-01-2024,IMPRESSIONS,VIEWED,21.51
3085,16,15,26-11-2023,IMPRESSIONS,VIEWED,28.28
3086,140,13,18-03-2024,IMPRESSIONS,VIEWED,7.34
3087,71,9,21-10-2024,CART,ADDED TO CART,114.76
3088,277,3,06-12-2024,CLICK,CLICKED,53.5
3089,148,1,02-06-2023,CHECKOUT,PURCHASED,80.89
3090,272,12,27-05-2024,CHECKOUT,ABANDONED,
3091,135,11,20-05-2023,CLICK,CLICKED,45.87
3092,82,8,19-12-2023,CHECKOUT,PURCHASED,47.15
3093,45,6,26-09-2024,IMPRESSIONS,VIEWED,9.29
3094,60,14,13-03-2023,CLICK,CLICKED,57.33
3095,147,13,28-04-2023,CHECKOUT,ABANDONED,
3096,238,20,27-06-2023,IMPRESSIONS,VIEWED,21.34
3097,28,3,11-05-2023,CLICK,CLICKED,21.5
3098,46,6,25-07-2023,CHECKOUT,PURCHASED,189.79
3099,219,3,26-12-2023,IMPRESSIONS,VIEWED,42.86
3100,192,1,24-05-2024,CART,ADDED TO CART,120.17
3101,115,9,16-11-2023,IMPRESSIONS,VIEWED,31.2
3102,74,15,05-03-2024,CHECKOUT,PURCHASED,142.62
3103,13,4,28-09-2024,IMPRESSIONS,VIEWED,19.64
3104,105,10,18-05-2024,CART,ADDED TO CART,58.19
3105,286,14,27-03-2023,CLICK,CLICKED,27.24
3106,163,4,26-11-2024,IMPRESSIONS,VIEWED,20.77
3107,2,17,06-02-2024,CART,ADDED TO CART,142.19
3108,205,5,14-05-2023,IMPRESSIONS,VIEWED,40.35
3109,210,18,28-03-2024,CLICK,CLICKED,50.5
3110,42,6,15-08-2024,IMPRESSIONS,VIEWED,5.6
3111,212,4,06-06-2024,IMPRESSIONS,VIEWED,43.94
3112,65,8,17-11-2023,CHECKOUT,ABANDONED,
3113,158,2,11-11-2023,CART,ADDED TO CART,95.72
3114,57,5,30-03-2023,IMPRESSIONS,VIEWED,29.18
3115,183,6,01-01-2024,IMPRESSIONS,VIEWED,43.8
3116,142,10,20-10-2024,CART,ADDED TO CART,42.13
3117,253,7,13-07-2024,CLICK,CLICKED,33.68
3118,220,8,11-11-2023,IMPRESSIONS,VIEWED,33.96
3119,271,17,11-10-2023,CLICK,CLICKED,89.48
3120,208,9,19-01-2023,IMPRESSIONS,VIEWED,44.72
3121,94,3,14-06-2023,CART,ADDED TO CART,67.32
3122,143,3,10-07-2023,IMPRESSIONS,VIEWED,33.33
3123,27,10,17-09-2024,CART,ADDED TO CART,30.5
3124,123,16,26-05-2023,IMPRESSIONS,VIEWED,44.5
3125,104,6,05-03-2023,CHECKOUT,PURCHASED,71.78
3126,229,18,29-08-2024,CLICK,CLICKED,21.71
3127,142,2,14-01-2023,IMPRESSIONS,VIEWED,14.63
3128,255,4,26-08-2024,CART,ADDED TO CART,35.47
3129,54,13,09-06-2023,CART,ADDED TO CART,112.05
3130,27,17,22-09-2023,IMPRESSIONS,VIEWED,37.86
3131,169,12,10-01-2023,CLICK,CLICKED,86.87
3132,175,8,12-12-2023,CLICK,CLICKED,50.44
3133,86,18,25-06-2024,CLICK,CLICKED,50.38
3134,240,20,27-02-2023,CLICK,CLICKED,85.91
3135,55,14,29-01-2023,CLICK,CLICKED,88.2
3136,80,5,27-07-2023,CLICK,CLICKED,51.08
3137,62,18,22-07-2023,CLICK,CLICKED,48.56
3138,215,18,19-04-2023,CHECKOUT,ABANDONED,
3139,94,10,14-07-2024,IMPRESSIONS,VIEWED,23.62
3140,257,2,16-01-2023,IMPRESSIONS,VIEWED,12.77
3141,70,7,09-02-2024,CHECKOUT,PURCHASED,292.42
3142,63,13,22-08-2024,IMPRESSIONS,VIEWED,27.06
3143,234,9,12-02-2024,CLICK,CLICKED,75.06
3144,183,3,23-03-2024,CLICK,CLICKED,58.35
3145,187,5,02-04-2023,IMPRESSIONS,VIEWED,40.79
3146,75,13,16-03-2023,IMPRESSIONS,VIEWED,12.9
3147,24,17,22-09-2023,CHECKOUT,ABANDONED,
3148,145,7,20-12-2024,CART,ADDED TO CART,104.4
3149,114,19,21-05-2023,IMPRESSIONS,VIEWED,13.82
3150,6,10,20-04-2023,CART,ADDED TO CART,127.69
3151,162,8,17-02-2023,IMPRESSIONS,VIEWED,20.08
3152,187,18,02-02-2024,CLICK,CLICKED,32.33
3153,169,8,14-11-2023,CLICK,CLICKED,39.44
3154,61,9,25-05-2024,IMPRESSIONS,VIEWED,25.22
3155,300,14,06-05-2023,IMPRESSIONS,VIEWED,17.84
3156,57,5,13-07-2024,CART,ADDED TO CART,138.91
3157,169,4,18-05-2023,IMPRESSIONS,VIEWED,25.27
3158,175,12,23-09-2023,IMPRESSIONS,VIEWED,11.43
3159,197,1,07-06-2023,IMPRESSIONS,VIEWED,35.34
3160,190,9,08-03-2024,CART,ADDED TO CART,46.96
3161,184,3,28-03-2024,IMPRESSIONS,VIEWED,7.45
3162,257,15,06-05-2023,IMPRESSIONS,VIEWED,26.26
3163,118,16,11-11-2024,CART,ADDED TO CART,41.72
3164,163,10,22-08-2023,CLICK,CLICKED,37.24
3165,38,10,30-05-2024,CART,ADDED TO CART,110.61
3166,197,2,15-06-2023,CLICK,CLICKED,72.79
3167,202,17,17-02-2024,CHECKOUT,PURCHASED,92.41
3168,265,10,16-02-2023,IMPRESSIONS,VIEWED,10.44
3169,229,13,30-11-2024,IMPRESSIONS,VIEWED,39.39
3170,106,11,02-08-2023,CART,ADDED TO CART,87.11
3171,71,12,10-09-2024,IMPRESSIONS,VIEWED,29.3
3172,209,1,27-09-2023,CLICK,CLICKED,28.23
3173,172,12,29-08-2023,IMPRESSIONS,VIEWED,32.49
3174,75,16,24-07-2023,CLICK,CLICKED,59.71
3175,231,14,21-09-2023,CART,ADDED TO CART,53.02
3176,165,14,06-04-2024,IMPRESSIONS,VIEWED,24.99
3177,174,12,18-09-2023,IMPRESSIONS,VIEWED,14.65
3178,270,9,31-05-2023,CART,ADDED TO CART,55.21
3179,207,5,11-04-2024,CART,ADDED TO CART,37.16
3180,91,6,20-10-2024,IMPRESSIONS,VIEWED,35.46
3181,238,12,28-10-2024,CHECKOUT,ABANDONED,
3182,62,16,20-04-2023,IMPRESSIONS,VIEWED,11.3
3183,279,12,27-04-2023,IMPRESSIONS,VIEWED,6.3
3184,90,4,11-03-2024,CHECKOUT,PURCHASED,97.87
3185,92,6,31-01-2023,DROP-OFF,ABANDONED,
3186,212,19,16-07-2024,IMPRESSIONS,VIEWED,32.14
3187,138,16,21-03-2023,IMPRESSIONS,VIEWED,23.02
3188,10,7,24-03-2023,IMPRESSIONS,VIEWED,40.48
3189,21,11,02-12-2024,IMPRESSIONS,VIEWED,28.33
3190,107,6,28-02-2024,CART,ADDED TO CART,60.46
3191,144,13,14-08-2024,IMPRESSIONS,VIEWED,11.4
3192,143,15,19-03-2024,CHECKOUT,PURCHASED,182.68
3193,289,2,12-02-2024,CART,ADDED TO CART,61.21
3194,81,12,22-09-2024,CART,ADDED TO CART,43.05
3195,113,20,19-08-2023,IMPRESSIONS,VIEWED,12.21
3196,45,6,09-08-2024,IMPRESSIONS,VIEWED,18.92
3197,25,10,30-07-2024,CART,ADDED TO CART,45.05
3198,221,14,08-04-2024,IMPRESSIONS,VIEWED,23.14
3199,86,18,21-10-2024,IMPRESSIONS,VIEWED,15.59
3200,192,1,08-04-2024,CART,ADDED TO CART,66.16
3201,2,14,22-05-2024,CHECKOUT,PURCHASED,260.85
3202,12,6,15-02-2023,CLICK,CLICKED,59.63
3203,85,6,21-03-2023,CHECKOUT,ABANDONED,
3204,122,20,03-02-2023,IMPRESSIONS,VIEWED,11.93
3205,81,12,17-07-2023,IMPRESSIONS,VIEWED,43.3
3206,126,12,10-03-2023,IMPRESSIONS,VIEWED,18.76
3207,31,4,25-09-2024,CHECKOUT,ABANDONED,
3208,173,10,03-12-2023,CART,ADDED TO CART,57.12
3209,208,19,31-05-2024,CART,ADDED TO CART,113.42
3210,107,20,18-07-2023,CART,ADDED TO CART,53.13
3211,84,10,10-09-2023,IMPRESSIONS,VIEWED,10.29
3212,276,1,22-12-2023,CLICK,CLICKED,24.47
3213,138,9,03-04-2023,IMPRESSIONS,VIEWED,36.2
3214,202,11,18-09-2024,CLICK,CLICKED,23.84
3215,125,16,16-02-2024,IMPRESSIONS,VIEWED,17.36
3216,191,9,13-06-2023,IMPRESSIONS,VIEWED,12.29
3217,138,3,02-08-2024,IMPRESSIONS,VIEWED,29.89
3218,51,19,16-05-2023,IMPRESSIONS,VIEWED,33.12
3219,52,16,17-01-2024,IMPRESSIONS,VIEWED,42.77
3220,141,16,23-11-2023,IMPRESSIONS,VIEWED,20.32
3221,73,1,27-09-2024,IMPRESSIONS,VIEWED,6.06
3222,293,19,12-06-2023,CLICK,CLICKED,80.59
3223,139,2,15-07-2023,IMPRESSIONS,VIEWED,19.15
3224,118,11,30-12-2023,IMPRESSIONS,VIEWED,13.4
3225,72,4,18-08-2024,CLICK,CLICKED,64.96
3226,26,17,28-03-2024,CLICK,CLICKED,34.57
3227,65,12,10-12-2024,CART,ADDED TO CART,48.4
3228,48,17,12-07-2024,IMPRESSIONS,VIEWED,33.02
3229,277,4,27-08-2024,IMPRESSIONS,VIEWED,35.87
3230,248,16,12-02-2023,IMPRESSIONS,VIEWED,43.47
3231,121,6,26-08-2024,CLICK,CLICKED,22.15
3232,30,6,15-12-2023,CLICK,CLICKED,35.62
3233,267,11,13-10-2024,CLICK,CLICKED,77.22
3234,278,6,25-11-2023,CLICK,CLICKED,45.34
3235,89,1,04-06-2024,IMPRESSIONS,VIEWED,31.34
3236,87,12,09-11-2023,DROP-OFF,ABANDONED,
3237,164,12,24-03-2023,CART,ADDED TO CART,50.25
3238,82,6,07-07-2023,CHECKOUT,ABANDONED,
3239,55,18,07-07-2023,IMPRESSIONS,VIEWED,35.28
3240,154,15,26-06-2023,CLICK,CLICKED,81.06
3241,7,3,23-06-2023,CART,ADDED TO CART,140.65
3242,45,10,06-08-2024,CLICK,CLICKED,60.41
3243,214,13,24-06-2023,CART,ADDED TO CART,34.77
3244,210,13,01-01-2023,IMPRESSIONS,VIEWED,43.51
3245,185,14,18-07-2023,IMPRESSIONS,VIEWED,30.88
3246,10,8,21-09-2024,IMPRESSIONS,VIEWED,14.82
3247,103,18,26-09-2024,IMPRESSIONS,VIEWED,38.45
3248,48,3,29-08-2024,IMPRESSIONS,VIEWED,21.79
3249,11,17,28-05-2023,CLICK,CLICKED,45.0
3250,205,4,02-12-2024,CART,ADDED TO CART,86.88
3251,224,5,05-02-2024,IMPRESSIONS,VIEWED,5.59
3252,167,8,19-04-2024,IMPRESSIONS,VIEWED,8.61
3253,218,5,17-08-2023,CLICK,CLICKED,73.99
3254,59,1,20-10-2024,DROP-OFF,ABANDONED,
3255,133,10,30-12-2024,IMPRESSIONS,VIEWED,10.49
3256,103,4,03-02-2024,IMPRESSIONS,VIEWED,41.62
3257,101,15,02-07-2023,CLICK,CLICKED,50.75
3258,216,2,08-03-2024,CHECKOUT,ABANDONED,
3259,129,20,27-10-2023,IMPRESSIONS,VIEWED,40.2
3260,36,16,02-12-2023,CHECKOUT,ABANDONED,
3261,262,18,27-03-2024,IMPRESSIONS,VIEWED,29.79
3262,290,7,26-06-2023,IMPRESSIONS,VIEWED,40.29
3263,147,18,13-08-2023,IMPRESSIONS,VIEWED,8.11
3264,255,6,13-08-2023,IMPRESSIONS,VIEWED,36.85
3265,257,13,09-08-2024,IMPRESSIONS,VIEWED,19.36
3266,151,18,14-01-2024,CART,ADDED TO CART,131.05
3267,71,14,26-07-2024,CLICK,CLICKED,27.97
3268,265,14,24-12-2024,IMPRESSIONS,VIEWED,28.82
3269,117,17,12-12-2023,CLICK,CLICKED,70.64
3270,138,6,04-04-2023,IMPRESSIONS,VIEWED,17.85
3271,9,2,18-08-2024,CART,ADDED TO CART,94.04
3272,135,14,21-02-2023,IMPRESSIONS,VIEWED,16.74
3273,234,17,19-06-2024,IMPRESSIONS,VIEWED,7.05
3274,193,3,09-07-2024,CART,ADDED TO CART,135.42
3275,132,14,23-04-2024,IMPRESSIONS,VIEWED,21.17
3276,35,12,05-11-2024,IMPRESSIONS,VIEWED,37.66
3277,293,2,03-03-2023,IMPRESSIONS,VIEWED,28.07
3278,57,1,13-06-2024,IMPRESSIONS,VIEWED,30.99
3279,288,13,21-01-2023,IMPRESSIONS,VIEWED,21.48
3280,220,2,12-12-2023,CHECKOUT,ABANDONED,
3281,127,15,01-10-2023,DROP-OFF,ABANDONED,
3282,261,8,05-08-2023,IMPRESSIONS,VIEWED,31.63
3283,12,13,27-04-2024,CLICK,CLICKED,28.73
3284,94,14,25-02-2024,CHECKOUT,ABANDONED,
3285,295,9,25-03-2023,CLICK,CLICKED,39.68
3286,258,11,23-11-2024,CLICK,CLICKED,50.3
3287,106,19,29-02-2024,IMPRESSIONS,VIEWED,44.5
3288,13,11,14-10-2024,IMPRESSIONS,VIEWED,27.84
3289,72,4,12-12-2024,CLICK,CLICKED,72.37
